Stkcd,phase,BM,Inv,OP,Size
100,2016,2915.7013948074605,0.2032576221386234,0.03562901718364618,29614463.56
150,2016,368.55910638670167,0.7998970849895539,0.03913000146007598,10336550.24
150,2017,679.3613479985449,0.5825392650708284,0.4129365376289007,8589947.87
151,2016,370.823790422308,-0.1726132175384648,0.16432149211885547,4584556.23
151,2017,396.188020582541,-0.14361907485316225,0.1291316380777222,5005695.7
156,2016,706.6285731863785,1.280423470945572,0.05498539454088532,18431731.45
156,2017,788.5473878104403,0.1071276786255737,0.056567951032687906,14814938.86
157,2016,2796.446481971748,-0.00037261675859316245,-0.014901498961404384,25876797.79
157,2017,3133.7278897236424,-0.048888699426619185,-0.04771671156741381,27953828.8
158,2016,747.9661466321755,0.970383794636384,0.0023813142271771155,9984979.29
158,2017,1337.6267701642507,0.17020213043835636,-0.01489586394811464,12335691.42
159,2017,761.9781456489059,0.0567156819629116,0.02242891069519566,3276558.59
166,2017,6122.576933503053,-0.17411727438405228,0.11533663786381429,41174493.61
301,2016,562.6734093443906,0.10551303153249543,0.07898074647575279,5274963.81
333,2016,1752.1631700200912,0.07107572052974827,0.26622240205718123,80287857.08
333,2017,990.7035542897853,0.3241085753640692,0.2527806637766471,270214365.34
338,2016,5683.886268887455,-0.045995210613323574,0.061786204322517815,16865349.51
338,2017,7624.572841759913,0.42757764578627966,0.0924181606546754,28504816.07
400,2016,871.4987588666073,0.15707100633959764,0.11431179039925549,11385959.28
400,2017,1068.4703728974027,0.1452271062336465,0.12807702705131355,18106247.49
401,2017,2587.4019979012874,0.0048160390060351084,-0.03915509561413547,20732646.23
402,2016,3068.517881101866,0.2065505774424574,0.10995110074706493,29033299.05
402,2017,3667.570466968319,0.06772263911067739,0.13478162556302756,35014847.46
403,2016,237.2636122097097,0.0598951947568574,0.13000816463549808,5543157.55
403,2017,207.23599034149606,0.011291139436458285,0.09662256826761816,6197052.5
404,2016,1506.9553355164492,0.05541130828579957,0.1255088805474581,5371769.5
404,2017,1451.030095906955,0.1623973858987439,0.13479649852276948,5477488.35
407,2017,701.2434087997136,0.036350410118625026,-0.09952778489014193,6395431.32
408,2016,92.72268600784761,0.016321871439269445,-0.7620555923000811,4107453.77
408,2017,1929.5242333167673,14.86694476998278,0.18127945126249423,3501928.16
409,2017,1220.125319290892,0.09191886022395708,-0.148503405377462,3889986.1
410,2016,1204.1666789738756,0.10640029655239543,-0.35500106712080887,12414265.95
410,2017,2508.92586980581,0.11255214894359998,-1.8501782843118508,5260156.79
411,2017,1525.0299898983596,0.1407626857170133,0.15311895152336905,4536032.97
413,2017,1391.1309368917246,0.6259916023935432,0.05097928186223546,33541036.73
415,2017,9724.718774424306,0.6423853557446645,0.07936409468552723,20967892.49
416,2016,286.48943072343695,0.5189603304330916,0.035398966969516506,4040237.93
416,2017,156.48218742704188,-0.35192945822394606,0.02704587695808231,4252882.03
417,2016,974.7021848972698,0.04342360875036972,0.11548092544454466,6298960.77
417,2017,1372.3042778080578,0.11219329545163313,0.11930173223624578,6426662.47
418,2016,1363.7882825009747,0.25937548455047,0.2021307858298163,14279894.37
418,2017,1332.4898193459476,0.3181491566070315,0.22330853360084968,20519060.7
419,2016,785.9507076418378,0.01676610268014302,0.07229662808396181,3955151.08
419,2017,927.9213745778411,0.03502386441679375,0.07259311242423966,3846493.08
420,2016,1088.3342320301276,-0.19901511560478172,-0.04837921854222572,2126280.73
420,2017,1861.0908820319446,0.7435736639646873,0.007827611463185717,3019037.91
421,2016,1971.2762776573634,1.8942653822114621,0.02559477459096803,3927014.09
421,2017,2019.22592831936,0.05380167794736399,0.05338630876617621,2863856.43
422,2016,5730.974059942479,0.06969158189940416,0.00042503557497076136,5485637.33
422,2017,5572.30847901142,-0.005160965496608298,-0.20957381223751603,5341911.39
423,2016,251.74587912477293,0.1540352309226973,0.27110949575973403,34543810.15
423,2017,282.4668585675168,0.1557145100374608,0.2579324048740578,47006521.13
425,2016,1421.447001762416,-0.12574259786654043,-0.006904059818969716,21400310.96
425,2017,1860.4190260376517,0.02971600517731303,0.005817732417791442,26225871.27
428,2016,1292.6844698641291,0.03170478756525742,0.004328214930466522,4715289.79
428,2017,1707.1805661287603,-0.06453582809166393,-0.1407585582107609,3665865.08
429,2016,3738.693113807938,-0.03242400493493012,0.10118364888495637,2577679.48
430,2016,268.3470616296053,0.27463401864684844,0.25784919085134617,2372531.89
430,2017,800.9107765443151,1.3420799852419751,0.13606980635604493,2215756.66
488,2016,7909.32699557945,0.3720330704073073,0.06418998985537358,8772503.09
488,2017,7188.855626396365,0.05545870612929267,0.09272847394507361,14262127.46
498,2017,5356.162781973874,0.44425151064741414,0.17314801034008712,2532316.45
501,2016,1635.6854428173315,0.1343353164085032,0.2588913037072759,7957957.06
501,2017,1796.9308868067624,0.0020988486804117824,0.21472501128609672,12339867.59
502,2016,69.63758404698596,0.4949660279433213,-0.1129742900909299,3741732.28
502,2017,160.2372510592074,0.5388503549805521,0.20564505776027206,2214606.85
503,2016,49.27641883452007,0.03267054798700836,0.0281616411952282,36139941.07
504,2017,58.50734481263374,1.4535169269703498,0.1760826490986685,6800636.37
505,2017,321.38566180546843,-0.19188399583496188,2.073509676227512,3672937.33
507,2016,956.8069070502853,0.02130419466563262,0.03015963493319734,4231347.9
507,2017,1179.8187713555178,0.04503884902713849,0.04828522836546897,9860276.03
509,2016,109.02059362426367,-0.09376761173829692,-0.5418467570072456,3842468.35
509,2017,68.55885523214442,-0.3985459520310549,-0.6725132009405215,5115093.61
510,2016,322.08508639590906,-0.14483354664558623,-0.08229858196188507,3966572.31
510,2017,191.8074396063807,-0.14315601239167852,0.05583047044625067,5121639.89
513,2016,608.9547196514125,0.10611730041239299,0.14403616539209788,10847966.56
513,2017,750.5997615603216,0.30352382441476083,0.12334996693148795,16248134.47
514,2017,667.8711883655104,-0.10547876230390603,0.028136147113902228,6353595.37
516,2016,345.3129206103926,0.5123757901492905,0.09422772862543259,11318653.51
516,2017,363.44833812201557,0.045537880320519496,0.07511162240234537,10776905.99
517,2016,384.97487026415513,0.3217715155263485,0.03217501718423518,14691601.12
517,2017,695.5892323210406,0.39976960280723106,0.053594330222035365,14115518.62
518,2016,114.16711146537871,0.02010222191734178,-0.17850404808467651,6939070.57
518,2017,111.2805854825914,0.2190822437702945,-0.0016649160472976706,7875948.05
519,2016,665.337423479233,0.05391499707974724,0.06925121720771338,6298407.98
519,2017,1182.133825545561,0.9843410097588368,0.017023307196639074,7344125.56
520,2017,66.010304858922,0.02814830008797176,0.06485665605364023,5859963.2
521,2016,2098.205272463553,0.006350239677633454,0.030283933014805295,3572364.86
521,2017,3050.9019972398332,0.3795785170428933,0.03818084997398182,3791564.7
523,2016,525.4534925772588,0.1721831397172867,0.02688306383690293,4845396.33
523,2017,823.5424913666824,0.18139811554728896,0.023393239561709626,4524444.02
524,2017,205.11440776511276,0.011265015318245268,0.05683894407478054,3635172.66
525,2016,957.8363200939009,-0.23079012759904444,0.03384617388581272,6631338.86
525,2017,1203.8071321130703,0.2775719025597198,0.016504880234898153,9434955.36
526,2016,52.275269323065324,0.6701291758382221,-0.07023474042889874,4752038.29
526,2017,917.5447713208282,9.261798981080108,-2.521386036932129,2730979.09
528,2016,2185.5313980931924,-0.020070030343340907,-0.012822606179337736,7290502.6
528,2017,2502.834128749539,0.00979642985083378,-0.008549905444234545,9720756.53
529,2016,211.95163691372602,-0.014873539695817369,0.074803498219235,4639677.95
529,2017,237.27158581735057,0.09441917950498481,0.10562668446492873,5214442.05
530,2016,996.776064604178,0.33680193473947334,0.0477526055164854,3493108.63
530,2017,1285.959993460779,0.22070097728417357,0.05188268637255972,4249515.54
531,2016,989.5546508910409,0.1173348491143857,0.1475604172717155,8371692.8
532,2016,128.71100563624756,0.10941213808838944,0.08559994654070316,6237659.38
532,2017,304.91730635145876,0.5987375549765609,0.06338739950943012,4956466.13
533,2017,371.1497417027809,-0.21761457821454697,0.1397700874734711,7485983.23
536,2016,2444.7809682698366,-0.1402596839017617,0.08096359644151856,12488907.87
536,2017,1596.4675955424784,1.111254147564164,0.04701801446462004,7223688.17
537,2017,3943.1265403412376,1.2961297344274774,0.17739357906455497,4209411.34
538,2016,255.0837174263114,0.18049928204562105,0.23420216673564365,66961533.25
538,2017,310.0380272295095,0.2745177563893617,0.20953855429524135,97734679.56
539,2016,3831.3911842341026,0.04103807538103425,0.1890433355336962,12820624.0
539,2017,5201.888646784975,-0.01728214017171726,0.06894167256487316,13612335.84
540,2016,1549.5456412087892,0.2766493399824306,0.20738207738985082,24423041.32
541,2016,371.5126778384505,0.618617875078397,0.03552553283247696,10031087.78
541,2017,635.8658269780831,0.008576459189213037,0.25614252136099774,8881703.81
543,2016,1543.1727028196515,-0.00881055895182587,0.18603350242294184,12783427.28
543,2017,1987.9431603755684,0.18905029032108545,0.09345026478475418,10438008.55
544,2017,1324.5883452160522,1.5646087491651242,0.04068734618592902,5658655.78
545,2016,468.03759478770047,0.19405612488069504,0.062154253283410864,4112938.72
545,2017,483.65429056695154,0.06777519105926559,0.06642587124966218,5612508.11
546,2016,1200.0549850193963,0.06958175202575825,0.1566137918813166,2884246.17
546,2017,1652.8331264012675,0.17049635313176048,0.1637353332756003,3283067.02
548,2016,342.1885964802912,0.05973515570458966,0.012205519700336443,3873800.12
548,2017,588.0790397519403,0.15380294441366518,0.010531021101329774,3629191.6
550,2016,1356.8601132744864,0.07971665510275795,0.15039534848363623,12606010.12
550,2017,1753.0400473621198,0.16356030565637578,0.07696120274920294,10712003.67
551,2016,627.3683794612427,0.011024112967642724,0.024774425417716166,3672738.12
551,2017,950.3102618967159,0.20882601514678545,0.04770480956574532,3712746.16
552,2016,2593.462284740882,0.4690112607204184,0.030473492676442983,5482184.32
552,2017,1531.7576328981122,-0.023340799126453933,0.0387933108922595,5560056.25
554,2016,236.86346229665756,-0.029303199627821984,0.015553745634025198,3118787.53
554,2017,270.51391351110107,0.022043675421974943,0.026624370952269185,2937462.68
555,2016,747.6087375228522,0.15121702270988915,0.12773246555608775,8358989.72
555,2017,1733.6045968886308,0.28847956771791045,0.06586999701819728,14801031.78
557,2016,1072.0496541841728,18.826707310231956,0.018599823456686152,3072537.37
559,2016,245.981107066261,0.07087771422702457,0.19000422357267774,35722384.81
559,2017,379.32172773858497,-0.09642347709345155,0.20571364622740873,29182381.72
560,2016,1525.5035847754887,0.36001564963827754,0.0038495572998160587,2836726.0
561,2016,269.08084348916526,0.18913651785328156,0.0842017225217369,6605189.53
561,2017,318.81511144708685,0.018557730726355054,0.08595516150074986,6017137.58
563,2016,476.0953566097588,1.0538770745000576,0.07939550043911155,13337047.55
564,2016,1432.2563319501774,0.22451833292358866,-0.14527917674338967,4185696.44
564,2017,10743.305095949483,4.1829125573228545,0.029224371849805617,3923723.96
565,2017,244.12602596439274,0.25626291941867024,0.22997678393687004,4465999.87
566,2016,254.1465826820161,0.3290780194900513,0.08745678907176915,10786565.18
566,2017,764.5340622750371,0.967819749476226,0.02821826068652516,13109977.47
567,2016,52.515736578569346,-0.27449375006586035,0.11155033913221628,4758920.59
567,2017,226.5980911004761,4.591464395882332,0.01147118305761843,3936446.79
568,2016,346.73964706966586,0.0008241496094627388,0.18659962744359593,41632627.24
568,2017,295.60065779069004,0.037351998636910806,0.2283199378270473,70901625.79
570,2016,719.5584802041786,0.02072207925485704,0.04139142727398252,3587184.12
570,2017,933.4707582024726,0.15234817313790933,0.02990193937067436,2879620.28
572,2016,1655.3682813573666,0.07994525074061734,0.0060449272925185505,8522474.21
572,2017,2067.586206036327,0.04605329673394225,-0.0031583946491484504,8489509.52
573,2016,609.0285857693875,-0.04074521571043041,-0.07447635519084812,4691186.88
573,2017,413.49430145115633,-0.13376529836370218,0.12749883476184776,4031683.15
576,2016,399.8722172841154,0.3446318189519868,-0.08370064412683877,6334044.93
576,2017,232.93626422178895,-0.19489414363653956,-0.12431174626627349,7232091.03
581,2016,758.2294115304687,0.08389387586701642,0.13123539790278793,16863678.58
581,2017,919.7102961327707,0.09931670819086287,0.13272134470006264,21665142.62
582,2017,3810.140977154819,-0.007371991062449596,0.07554756936635049,2987038.45
587,2016,1613.3585434447582,5.679283918860445,0.049610256491599135,8595817.45
587,2017,3994.691175125641,0.792859802346465,0.15286013364231582,8584132.3
589,2016,2070.8272421320326,0.14853887282485564,-0.09290621332012355,3913388.09
589,2017,2343.3903007215154,-0.06688209298106296,-0.08350329124989286,4303510.27
590,2016,101.5611065950142,0.001046196015149483,0.1416072760594076,4946914.79
590,2017,143.77430252195833,0.07361602930318177,0.0645392011705648,3623123.96
591,2016,3634.4106250939053,5.839577310342019,0.0778070704604971,3640844.74
591,2017,9098.790244235255,0.3092392562596322,0.05905546387473247,9502189.33
592,2016,226.9115616295474,0.7702870276959195,0.006829169337857827,11365702.55
592,2017,322.44870828849383,0.0981277416033381,-0.00309678896944107,10561549.21
593,2016,247.09312672234554,0.02803924641683818,0.02661729258135712,2803118.97
593,2017,627.9301765818026,1.000415905760817,-0.0498688344084042,2464879.73
595,2016,440.8664021627598,0.1559345149008836,-0.16896087020263478,2302526.28
595,2017,229.78420185441578,-0.007096078613799833,-0.11837372494669776,2386555.52
596,2016,513.0318749715809,0.12000113746873581,0.1924718008398432,18393576.85
596,2017,500.534304892905,0.21620849108507045,0.18809031873895102,19544358.86
597,2016,1911.427689289773,0.013970316317414463,-0.1679151278203386,3894323.41
597,2017,2232.352611458836,0.12623867385927426,0.0006562252808323546,4911646.59
598,2016,667.962633119336,0.16879939038586889,0.1034781030783313,15767234.22
598,2017,983.6468970153322,0.1913230590923179,0.09405533723012502,16782548.54
599,2016,944.0582816227379,0.16891409359950635,0.021574288745583915,4320446.49
599,2017,1453.7173434771828,0.2275588710359252,0.02256300114795331,4226152.93
600,2016,2224.2276540979797,0.02291271097647704,0.25978509688102275,9516085.22
600,2017,3020.783342993727,0.1313477123951803,0.184361455614113,13374841.43
601,2016,777.3975285717955,-0.012093364017822182,0.09630972568853322,11283997.4
601,2017,952.3095365081623,0.038264789590324685,0.13447768417136538,7699033.64
603,2016,201.5656673128779,0.25199909373590107,0.5314916436515008,7484690.56
603,2017,425.1827827812638,1.017115851375234,0.16712267263019348,5560289.81
605,2016,625.1126085312883,0.025645430817656075,0.06366937610420374,2151971.49
605,2017,1391.054307975618,0.418543912972667,0.056918022889193294,3579848.52
606,2016,116.97195560049596,-0.23559646094063114,-0.17536726619439488,4707318.29
606,2017,585.9943323599234,2.088319545584019,0.01600313280865409,4772934.28
607,2016,347.3310056587251,0.22624578150976193,0.18233571305369314,4107682.26
607,2017,515.6424522568612,0.24012695701511066,0.146359530934919,3683757.76
608,2017,1457.290111873763,-0.04402777360528208,-0.05701359647495387,5676000.07
609,2016,475.5211582210448,0.05690044400889485,0.03208386010775367,3516496.32
609,2017,498.1222533679692,0.06776940919303287,0.05641206316698649,4005590.58
611,2016,113.890046233567,-0.43166863577083603,-1.849442709698669,2530180.03
612,2016,1180.6903859795145,-0.056692623931292936,-0.04244431609652188,6915376.75
612,2017,636.1364345411631,-0.15597607006860773,0.054290053859120044,8055629.08
613,2016,23.402849473439215,-0.08058661668997456,-0.11765405768533717,3689817.38
615,2017,1851.9799813170441,-0.07158976518816748,0.11012716396709311,4892735.91
616,2017,1191.8242502411283,0.015297355900071566,-0.10746147961162496,6149943.53
617,2017,143803.4645929747,349.0107661011161,0.11853699935204266,4485611.52
619,2017,891.1379833402317,-0.008675803389013378,0.03100047696608064,3380400.0
620,2016,2104.186698705415,0.37652099152215024,0.0369793144462952,16808060.16
620,2017,2861.4946929029425,0.3112366280110807,0.10383949643015437,13060689.37
622,2016,58.48598680004451,-0.18118000835074355,-0.3332461381706211,3257231.16
622,2017,120.0202591432368,0.5235192819370514,0.21128771587660677,2691680.58
623,2016,794.1717354007466,0.4404285350258042,0.14527835352303992,20132890.68
623,2017,815.3416819979078,0.025536279653626204,0.08639815229768996,24544116.8
625,2016,1555.3975452527186,0.28307339797719033,0.2805513552333064,46307435.64
625,2017,1895.62365407268,0.1912059323002909,0.21816567901259024,54231904.97
627,2017,11383.679864007134,47.92747056385835,0.16790303915423288,10936926.73
628,2016,1215.4815956811715,0.07858646526727896,0.11641663223894087,2486959.26
628,2017,1300.4847352722102,-0.12275285359150424,0.04812846536385796,1802716.5
630,2016,1290.450239605366,-0.05880806808094917,-0.06024699843194724,24283548.23
630,2017,1514.4193614810165,0.00965402419861519,0.024206302785576464,27151790.35
631,2016,818.9950438502424,-0.005319797814129419,0.12230093201299928,10549862.53
631,2017,1567.5582812487055,0.3992281890567896,0.09002867122266692,10727409.53
632,2016,1508.0259630256496,0.20686759645540734,0.06815720524064474,3979899.79
632,2017,1711.7177955322563,-0.05540636407817834,0.03975009140311333,2974451.42
633,2017,205.79835263433804,3.3937693733697634,0.1564552973673956,3368147.76
635,2016,698.9642338911646,0.015069660471223515,0.010156907271431691,3649174.73
635,2017,357.65695041458576,0.05925135055322086,0.04335136858889592,5137334.85
636,2017,837.5887706670547,0.008239911907979897,0.020080697738010706,6914784.49
637,2016,419.11273444357187,0.04904044541449207,0.17744780153912934,2411536.88
637,2017,451.7605757847136,0.006324043651600219,0.10559951784759995,2433526.58
638,2017,324.53482840313546,-0.4112500278998285,0.04949555508418688,3817996.0
639,2017,911.9360792438416,3.7840939229961847,0.0654144960094857,7453817.77
650,2016,241.201700669093,0.21530380774535904,0.21539376092258955,10102039.36
650,2017,442.82255803687167,0.2245132827650373,0.17170390648558403,7403210.22
651,2017,1240.3608534184648,0.12784132548671667,0.31781778595806337,245809699.94
652,2016,2734.061194851191,0.21691852120283645,0.08936817358089352,6742096.42
652,2017,3964.519306516494,0.12261762023148272,0.12534448768614095,7768067.62
655,2016,591.5319989802942,-0.06466681122917242,-0.028756774779419264,4596026.58
655,2017,532.6015738246685,-0.12458249837082346,-0.23218625230620682,4393610.9
656,2016,4959.759876622413,0.1643435988565362,0.11366726779110262,14417859.52
659,2016,431.00544291019224,-0.14652200914106356,-0.04857971710762749,5335665.46
659,2017,292.49798256343496,-0.17568208598511534,-1.1706085259824834,5785661.34
661,2016,241.2927396822777,0.21187709550083497,0.2564227289734341,18139405.28
661,2017,326.18370499166593,0.625872962081218,0.18198337524786692,21953305.35
662,2017,941.8618444323225,7.491897848773676,0.07376390871552171,4622226.66
663,2016,1390.5781365584542,1.9059914003956278,0.021918490660860664,2193703.79
663,2017,1355.7595073262223,0.08541612198455545,0.049858979486888076,2536308.13
665,2016,1837.8413740239896,0.011967779553326762,0.06849341834175995,6833060.59
665,2017,1233.2137947547976,0.06763033817398537,0.050275461450515604,5602003.11
666,2016,3182.4152736396527,0.31674128934948986,0.17536833333812377,5723615.94
666,2017,5630.98830975107,0.2584820050053654,0.16568710907311918,6674616.74
667,2016,1374.8639781272059,0.09654992068421697,0.09687394929392802,9137726.15
667,2017,1926.600661783553,0.042501434697455,0.1450910278291391,8407129.68
668,2016,334.7565626980892,-0.1457962334213461,0.020533006848164222,2878026.27
668,2017,552.8041375481719,0.40604861178938795,-0.074525808488827,2449696.16
669,2016,1034.0109319633912,-0.04166097010732216,0.09537256960928718,7991385.54
669,2017,1481.9260184760706,0.3224555155564799,0.07098129945453312,8675677.83
670,2016,80.43999986581096,-0.06243837667468003,0.006238648000983605,4955716.23
671,2016,2404.4251313651994,0.5179353610943663,0.17093188195798442,19261713.68
671,2017,6948.162629778493,0.716187319100013,0.1091724049195058,18898871.41
672,2016,2554.225860599904,0.2149659952760137,0.008099225129868543,4816622.6
672,2017,578.9860089674374,0.24261897837213725,0.10049718666078344,7355112.89
673,2016,353.300714931936,20.21465091322902,0.06365529189116965,5195904.64
678,2016,629.0029667858552,0.04823968856235416,-0.08602666831354622,3389693.35
678,2017,456.6031591519261,0.09706371622582792,-0.00560187873992123,3767320.62
679,2016,1226.7313681764556,-0.053235968220777904,-0.1887880826754984,4386574.87
679,2017,1381.5099176965775,-0.17639946566346792,0.04891811192201896,3527789.7
680,2016,1286.6228345340853,-0.1616235046616151,-0.27550178705877454,4707701.7
680,2017,1584.6275031577138,-0.014555400746947496,-0.04287473066480687,5760390.34
681,2016,370.5537842021852,0.8180194107169185,0.10010155867581359,4651375.05
681,2017,939.9599752374905,0.27198835368134455,0.11582536246445926,4382800.58
682,2016,452.21487735293067,0.05231397854565695,0.042167899686409396,5193306.35
683,2016,3744.501564156412,-0.0075932399462894104,0.03339947032161017,5483026.22
683,2017,3340.875163341627,0.1471329318270777,-0.052994498834302205,5157236.86
685,2016,973.8462648441003,0.38063641587928604,0.14152503120379273,10353538.03
685,2017,1263.3020727613405,0.09562235571621364,0.0908937274842562,11727647.49
