date,Mktrf,SMB,HML,RMW,CMA
2017-07,0.033307,-0.03368417358836797,0.04004295969047893,-0.0324642611819807,0.032203114806597044
2017-08,0.023599000000000002,0.0032062774212163157,-0.008454033716838921,-0.014959879902284944,0.007297686215987014
2017-09,0.005141,0.0017719019131040147,-0.01800514565055897,-0.007648881803015336,-0.019218371852772632
2017-10,0.015359000000000001,-0.050028497036977336,-0.013319821448612417,0.03684542900127151,-0.04432877700982315
2017-11,-0.023773,-0.04968556617245312,0.03217950761272007,0.024119571618062496,0.002715836272088386
2017-12,0.0005140000000000001,-0.025003588266686538,-0.0041860725144700975,0.008870063184688042,-0.02004101486596658
2018-01,0.043774,-0.07311131695944367,0.06476632820772417,0.05865103098431417,-0.003997843966935179
